id,name,birth
1975771,Masashi Mikami,1983
537292,Franca Maï,1959
4318557,Kristína Greppelová,1984
1566271,Peter Tatchell,1952
599366,Manuel Montenegro,1953
73571,Stephen Beresford,1972
650922,Mercedes Ortega,1970
6130755,Víctor José Pintor,2001
886139,Frank van den Eeden,1971
2614275,Francisco Moreira,1981
44916,Parveen Babi,1949
432667,Katarzyna Jungowska,1978
403926,Matthew Robert Kelly,1972
138260,Antonio Carluccio,1937
953216,Nikos Zapatinas,1945
1389976,An Jo,1982
2195120,Deanna Hodges,1971
1105428,Iosif Ivanovici,1845
30508,Gianni Ansaldi,1959
2994694,K'Naan,1978
139264,Howard Carpendale,1946
705135,Lewis J. Rachmil,1908
1065686,Farah Khalid,1976
342590,Anatoliy Grishko,1952
318958,Kristen Gillespie,1962
782841,Toshihiko Seki,1962
1113662,Seiji Chihara,1970
317413,Martin Gies,1951
789234,Jennifer Sharpe,1969
438272,Jo Ann Kaplan,1945
1670469,Hiroyuki Morisaki,1971
649573,Vasili Ordynsky,1923
945912,Tamara Yandiyeva,1955
457128,Pyotr Kiselyov,1918
1042699,William Cleere,1974
6226190,Paul Elam,1957
112207,Randy Brooks,1950
545876,Rodolphe Marconi,1976
122209,Torbjörn Burman,1946
536708,Shankar Mahadevan,1967
1768263,Alix Delaporte,1969
3788723,Bálint Nagy,1986
563403,Alfred Mazure,1914
1017719,Luca Calvani,1974
498081,Rich Lee,1954
92476,Jordi Boixaderas,1959
1019814,Gunde Johansson,1922
2169431,Mariem Hassan,1958
1464511,Jody Lee Lipes,1982
1344821,Florence Bujard,1975
10429198,Stanislav Dolgosheev,1946
2736690,Alicia von Rittberg,1993
489970,Andrew Laszlo,1926
1483241,Dylan Hartigan,1996
114628,Sam Brown,1964
122568,Archibaldo Burns,1914
787228,Alex Sheafe,1937
904095,Erik de Vries,1963
1992631,David Verdaguer,1983
2641013,Liam Owen,1972
2701,Paulette Rubinstein,1923
3521692,Charlie Dick,1934
939251,Melvin Wong,1949
1702868,Jishu Sengupta,1977
774705,Vasko Scholz,1981
1036641,Serah D'Laine,1982
926211,Preston A. Whitmore II,1962
567710,Country Joe McDonald,1942
32426,Geneviève Appleton,1970
951793,Alejandro Zafra,1988
42049,Elise Aulinger,1881
167197,Charlie Clouser,1963
1482650,Ryan R. Williams,1982
8522504,Bhrugesh Amin,1994
267374,Álvaro Faria,1954
1253494,Yuriy Tomoshevskiy,1956
885499,Semyon Valyushok,1930
469036,Vladimir Kozel,1919
777617,Libgart Schwarz,1941
757465,Hani Salama,1977
7842264,Mayssa Maghrebi,1983
2667433,Kaido Haavandi,1977
936259,Ole Wisborg,1925
622553,James Naughton,1945
520657,Malgorzata Lorentowicz,1927
2628864,Hironori Yamasaki,1982
6675,Jocelyn M. Ajami,1950
443001,Bernard Kay,1928
2453618,Thomas Aichinger,1980
382159,Richard Hey,1926
2355337,Daniel Guyton,1977
908525,Anzac Wallace,1945
1837588,Taylor Spreitler,1993
812186,Ana Sofrenovic,1972
69769,Vladimir Belyaev,1909
10984797,David Allen,1983
1426886,Justine Baker,1973
470063,Hans Kratzert,1940
4015938,Andrzej Glowinski,1938
2481137,Carolyn Genzkow,1992
2005574,Tucker Lucas,1985
795981,Skyler Shaye,1986
1297926,Christopher Amitrano,1973
497416,Hyun-seung Lee,1961
537078,Derek Mahon,1941
620705,Aïché Nana,1936
393322,Heddy Honigmann,1951
890630,Mikhail Vaskov,1956
59704,Rainer Basedow,1938
372918,Morten Hebsgaard,1963
209,Tim Robbins,1958
2406112,Rubén Galindo Jr.,1962
450899,Christopher Keyser,1960
1358366,Andrew Hyatt,1982
687912,József Pocsai,1974
1587680,Krzysztof Wierzbianski,1938
428243,Ian Jones,1931
664420,Ioan Gyuri Pascu,1961
705299,Rubén Rada,1943
3263095,Robbins Barstow,1919
688,Sela Ward,1956
211278,Alessandra de Rossi,1984
957504,Claudia Zobel,1965
679932,Jon Philion,1969
1125288,Brian Berrebbi,1978
2002641,Luis A. Colon,1974
1162612,Ken Blackwell,1948
1814159,Fernando Fernandes,1981
10096,Barry Ackroyd,1954
1042757,Gustavo Falcão,1977
6622868,Cortney Wiggins,1980
80212,Raoul Bhaneja,1974
5461819,John DaSilva,1964
387002,Jack Hively,1910
90004,Jeff Blynn,1944
2233310,Matthew Mercer,1982
536514,Anthony Magro,1923
3491328,Richard Saylor,1926
577157,Elena Meißner,1973
303826,Jacques Gamblin,1957
895709,Edoardo Vianello,1938
54126,Antonina Barczewska,1915
6061404,Caleb Alexandra,1993
2882978,Anna Fialová,1995
957319,Jovan Zivanovic,1924
1470542,Nathan Hughes,1987
473175,Marco Kröger,1963
449667,Charlotte Kerr,1927
7346573,Esther Supreeleela,1994
2104936,John Myung,1967
2121485,Thimo Meitner,1994
463433,Pancho Kohner,1939
1997080,Roger Mas,1975
256765,Robert Enckell,1959
552922,Rafael Martín,1949
706556,Tommaso Ragno,1967
1368859,Fabiana Karla,1975
1683808,Stephen Lobo,1973
61217,Stiv Bators,1949
136985,Kristin Carey,1969
430556,Brent Joseph,1974
22085,Giaime Alonge,1968
226459,Ani Difranco,1970
3824737,Seth Wescott,1976
280130,Michael Fitz,1958
553916,Luciano Martino,1933
721315,Jonathan Reyes,1984
768574,José Sazatornil,1925
232206,Gary Donatelli,1951
590520,Branko Milosevic,1932
266521,Herodes Falsk,1954
4349676,Ellis Crewe-Candy,1987
8960028,Vojtech Johaník,1986
465293,Albrecht Konrad,1949
252990,Chris Elbert,1963
2490263,Gerard McCarthy,1981
849609,Alain Tanner,1929
2355385,Francis Reyes,1967
954934,Patricia Zentilli,1970
49702,Hugo Egon Balder,1950
1770445,Ana Gabriela Guevara,1977
509673,Andris Liepa,1962
189934,Paola Tiziana Cruciani,1958
2140048,Pavol Smolárik,1984
263478,August Everding,1928
209075,Anne Teresa De Keersmaeker,1960
111983,Foster Brooks,1912
2573224,John Edward Lee,1981
1834200,Andrew Lahmann,1981
513018,Teri Ann Linn,1961
108601,Dan Bricklin,1951
146895,Derek Kavanagh,1930
1225348,Yat Ning Chan,1979
190771,Gyula Csortos,1883
759589,Jesper Salén,1978
958590,Dicky Zulkarnaen,1939
20441,Dede Allen,1923
441101,Ryûji Katagiri,1947
2039205,Brad Hallowell,1981
4292260,Chin-Jung Kang,1967
955288,Michel Zgarka,1950
774828,Wolfgang Schoor,1926
1687917,Jan Kaplicky,1937
2018970,Laszlo Klima,1962
680360,Dino Phillips,1969
81466,Zbigniew Bielski,1946
1221434,Lajos Nádorfi,1951
141140,Isabelle Carré,1971
81221,Héctor Bidonde,1937
258757,Richard Erdman,1925
659668,Francesco Pannofino,1958
473507,Jan Kubista,1952
1553775,Crispian Mills,1973
1680298,Atiq Rahimi,1962
695,Joanne Whalley,1961
127373,Louis C.K.,1967
99114,Philippe Bouclet,1948
3545828,Simon Drescher,1979
322922,Goldie Glitters,1945
3364324,Niall Maher,1986
6379644,Giacobbe Fragomeni,1969
1671404,Mary Elizabeth King,1986
401,Laurence Fishburne,1961
951767,Tania Zaetta,1970
1803947,Tony Asher,1939
33081,Semyon Aranovich,1934
3578908,Susanna Ericsson,1987
434896,Nathaniel Kahn,1962
422377,Aleksandar Jevdjevic,1937
222664,Scott Devine,1969
732093,Pablo Reyero,1966
1356010,Wajid A. Nashaad,1953
1396919,Dave Kushner,1965
913610,Markus Wasmeier,1963
179440,Margarida Cordeiro,1939
247477,Richert Easley,1944
6411196,Juan Vicente Castillejo,1988
1292891,Jinglei Xu,1974
9031864,Sathish Shankutty,1991
649940,Ferdinando Orlandi,1925
1631599,Rita Bennett,1941
2253996,Ryan Goldhar,1976
538538,Mukadas Makhmudov,1926
3814074,Tomasz Wasilewski,1980
472192,Nina Kronjäger,1967
855346,Oleg Teptsov,1954
757280,R.C. Sakthi,1939
617237,Marie Málková,1941
3810788,Michael P. Blevins,1987
1078351,Carlos Zaragoza,1970
2192889,Ronny Turiaf,1983
655803,Padmini,1932
8395217,Yavuz Selim Isler,1998
322381,Evgeniy Glebov,1929
1030832,Katerina Lehou,1972
3708800,Takashi Kanno,1950
2946037,Roberto Bocchi,1953
493913,Levan Lazishvili,1961
2532508,Rudolf Adler,1941
436000,Aake Kalliala,1950
1538525,Derek Carpenter,1948
1010540,Terence Winter,1960
5308,Cassandra Peterson,1951
333996,Davy Graham,1940
388514,Ulrich Hoeneß,1952
1298487,Muni Cader,1932
1682793,Pierre Kiwitt,1977
241808,Vladimir Dunayev,1929
690308,João Ponces de Carvalho,1957
33014,Stojan 'Stole' Arandjelovic,1930
4285606,Arsen Azatyan,1959
575879,Christy L. Medrano,1970
67323,Bahram Beizai,1938
931868,Van Williams,1934
246222,Helmut Dziuba,1933
274016,Cristina Ferrare,1950
346535,Pierre Guffroy,1926
475572,Richard Kuranda,1969
668677,Dixie Peabody,1947
5612775,Yaara Benbenishty,1989
749104,Belén Rueda,1965
385032,Rib Hillis,1970
246365,Miklós Déri,1964
37279,Rose Arrick,1928
384969,Ryan Hilliard,1945
1550452,Bobbi Sue Luther,1978
681264,Priit Pärn,1946
329730,Suresh Gopi,1958
3761630,Ilona Kolonits,1922
3382120,Lan Qin,1981
356989,Peter Halpin,1984
6236,Mike Post,1944
1736049,Mariah Robinson,1980
958110,Mohamed Zran,1959
231698,Vasiliy Domrachyov,1963
4980889,Haidy Jacobi,1928
372845,Pedro Hebenstreit,1926
804736,Mogens Skot-Hansen,1908
1289946,Michael Lockridge,1981
6118964,Axel Mustad,1984
833143,Richard Strahle,1957
22765,Héctor Alterio,1929
806988,Bozidar Smiljanic,1936
2174582,Yueh-Hsun Tsai,1968
25837,Carlos Ancira,1929
432264,Isaac Julien,1960
874513,Tomasz Tryzna,1948
1399329,Taishi Takemoto,1966
419074,John Jarvis,1932
759675,Antonis Samarakis,1919
873299,James Troesh,1956
4341439,Jakub Mohamed Ali,1972
2413974,Chavit Singson,1941
274745,Alessandra Ferri,1963
171123,Lisa Coleman,1960
697978,Henrik Prip,1960
387175,Ivan Hlas,1954
958597,Stewart J. Zully,1955
631359,Francisco Nieva,1924
2414878,Nicole Smolen,1996
3719779,Amy Bernard,1986
2152628,Andy Koontz,1975
1842419,Lynn Adrianna,1979
23927,Christiane Amanpour,1958
626859,Benedict Neuenfels,1966
3669294,Tyler Pray,1983
2133813,Patrick Crowley,1976
300690,Marcelo Gaete,1935
5999001,David Koonce,1980
656028,Niccolò Paganini,1782
3073947,Cinta Laura Kiehl,1993
1291955,Eugene Domingo,1971
527787,Maria Pia Luzi,1941
1288432,Donald Rumsfeld,1932
481418,Richard LaGravenese,1959
1474882,Marek Rebacz,1958
80497,Luca Biagini,1949
1450481,Klaus-Dieter Lehmann,1940
1489072,Thomas Christopher Colby,1966
970121,Stacey Scheller,1966
562203,Miko Mayama,1939
1444478,Mark Price,1972
86134,Rogelio Blain,1944
1858355,Jared Lipof,1972
2079539,Amanda Sorvino,1971
867949,Waldemar Torenstra,1974
1855307,Julian Rozzell Jr.,1971
6576594,Helena Hsu,1985
86689,Perry Blake,1970
665320,Johnny Pate,1923
3431987,Theo Bleckmann,1966
5813285,Barbara Dunkelman,1989
811284,Jon Snow,1947
1725829,John Sheahan,1939
6691849,Ikunosuke,1993
596449,Kirill Molchanov,1922
1768182,Bastian Günther,1974
1855782,Anna Bridgforth,1985
417541,Sun-Woo Jang,1952
467486,Igor Kostolevskiy,1948
473822,Leonid Voron,1954
4648141,Natalya Bardo,1988
763518,Jacques Santi,1939
205864,Andrei Davydov,1951
1185736,Masumi Miyazaki,1968
2581544,Alexander Bakshaev,1987
2782649,Geoffrey Ross,1967
3471295,Arnold Borshay,1929
298835,Janne Furch,1915
740856,Murilo Rosa,1970
921214,Marco Werba,1963
949744,Karen Young,1958
218121,María José Demare,1949
6965248,Darcy Grey,1991
268975,Françoise Faucher,1929
2327627,Jason Abustan,1983
5888606,Frithjof Gawenda,1997
2062691,Travis Caldwell,1989
267588,Martin Farkas,1964
708538,Abraham Ramos,1974
691481,Yuriy Popovich,1959
874438,Christopher Trussell,1937
2814857,Neo Rauch,1960
3485229,Palina Rojinski,1985
88153,Stephan Bleek,1955
919774,Karl-Erik Welin,1934
3296820,Sean Flanagan,1986
122945,R.L. Burnside,1926
2993207,Adam Rogatty,1956
112392,John Dennis,1925
318074,Herschel Burke Gilbert,1918
1800096,Stefanie Höner,1969
691780,Jean-François Poron,1936
703101,Ann Queensberry,1928
6231264,Kyle Climans,1991
254527,Lang Elliott,1950
5640,Helmuth Ashley,1919
51855,Tarashankar Banerjee,1898
2186142,Menyhért Lakatos,1926
262254,Thomas Etzold,1956
1946943,Mieko Tsudoi,1949
952043,Milena Zahrynowska,1941
239806,Réjean Ducharme,1941
1513947,Leonardo Domingues,1973
4939385,Youssef El-Assal,1947
815885,Yôko Soumi,1965
1630931,Carmelo Anthony,1984
7452547,Vladimir Ivanov,1947
697763,Albino Principe,1920
394248,Neil Hopkins,1977
2282388,Ivy Joeva,1981
9497167,Ramiro Carrera Diaz,1985
765024,Michel Sardou,1947
218459,Yuriy Demich,1948
2004223,Jack Silverman,1927
1294852,Mikolaj Sidorczenko,1944
872653,Tatjana Trieb,1985
466273,Vojislav Korijenac,1941
415779,Fadhel Jaïbi,1945
10458238,Dori Lage,1947
1055050,Orhan Aydin,1961
1548693,Maria Czubaszek,1939
1470793,Stephanie James,1985
3077730,András Cserna-Szabó,1974
398244,John Howley,1949
507116,Laura Cannon,1947
389238,Pascal Hoffmann,1957
195020,Yvonne D'Alpra,1938
474494,Anri Kulev,1949
5041470,Jack Fertig,1955
1482661,Francesca Zappitelli,1981
116924,David Bryan,1962
94277,Maria Bonelou,1940
1727323,Andrew Gregson,1978
1190712,Julio Pliego,1928
554136,Zelia Martins,1947
577972,Max Mellin,1904
5190368,Jong-Hyun Lee,1990
345063,Klaus Grünberg,1941
353376,Cosma Shiva Hagen,1981
1795238,Andrej Dojkic,1980
722423,Erica Rhodes,1983
315416,Otto Geyer,1940
798978,Stanley Silverman,1938
2207596,James Walker,1926
171811,Yann Collette,1956
122121,Felix Burleson,1948
29753,Michel Angely,1962
670323,Salmaan Peerzada,1942
186528,Cynthia Cranz,1969
5453563,Jakub Artwik,1983
847054,Hitoshi Takagi,1925
6450154,Berna Inceoglu,1982
173979,Rudy Ruggiero,1961
4603929,Alfonso Pontillo,1986
2965271,Arthur Darvill,1982
1011949,Uwe Poppe,1963
128070,Diego Cadavid,1978
576461,Günter Mehnert,1930
563657,Dora Mazzone,1964
3980965,Ross McElwee Jr.,1920
733508,Enzo Robutti,1933
165493,William F. Claxton,1914
391600,Clare Holman,1964
540791,San Fu Maltha,1958
41616,Lotte Palfi Andor,1903
578903,David Mendenhall,1971
524331,Tony Lucca,1976
3454600,Klaus Peter Karger,1955
4438607,Shô Kataoka,1982
757053,Rumi Sakakibara,1951
2948387,Jonas von Lingen,1979
574882,Courtland Mead,1987
795953,Ronald Shusett,1935
2189596,Yasmin Fudakowska,1981
1296554,Ben Wheatley,1972
1943943,Jeffrey Stoltzfus,1978
948375,Yoshinaga Yoko'o,1930
757429,Olga Salagová,1944
522909,Yan-Kay Crystal Lowe,1981
9407341,Miyu Fujikawa,2004
837064,David Suchet,1946
1522252,Mitko Apostolovski,1955
1678630,Fraser Brown,1974
7228674,Marco Lledó Escartín,1984
579823,Oleg Menshikov,1960
684687,Margarida Rebelo Pinto,1965
170228,Manfredo Colassanti,1902
4135613,Gábor Leskovics,1966
2908908,Thorsten Wenning,1982
6677131,Philipp Mogilnitskiy,1981
321383,Luciana Giussani,1928
132371,David Campbell,1973
104809,Luis Brandoni,1940
3676513,Judy Minx,1989
889355,Richard Vanstone,1946
1281749,Fay Xyla,1975
661000,Sabrina Paravicini,1970
146689,Angela Cavagna,1966
363167,Jimmi Harkishin,1965
137443,Sophie Carlhian,1962
681723,Helmut Pick,1929
1716291,Robbie Dupree,1946
3388759,Andrew Dasz,1977
503931,Marek Lescák,1971
1579896,Micah Kelpin,1977
4549081,Valeriy Kondratev,1952
899087,Danny Vinson,1954
887452,Erik Van Looy,1962
286399,George Formby,1904
2272765,Tom Fox Davies,1985
703137,Edson Queiroz,1925
369736,Jirí Havelka,1980
302270,Vladislav Galkin,1971
2179303,Sarah Landman,1983
131209,Roberto Camardiel,1917
2057,Richard Edson,1954
4469903,Nic Campos,1987
3418619,Spencer Boldman,1992
1762971,Samuel Tuthill,1983
8929494,Junior Skepple,1987
1057300,Kiralj Erne,1919
2083399,Amy Holt,1984
2452327,Ryan Ochoa,1996
1589652,Mehmet Bozkus,1933
917224,Egbert Jan Weeber,1981
4962081,Tom McClung,1957
7892516,Shan Goshorn,1957
270205,Jerzy Fedorowicz,1947
1734282,José Manuel Serrano Cueto,1976
1235748,Venna Melinda,1972
1076614,Sunil Gavaskar,1949
331471,Hideo Gosha,1929
491290,Mariano Laurenti,1929
2059117,Robert Kazinsky,1983
2655714,John Roskelley,1948
2080540,Marty Schenk,1982
298554,Nunzia Fumo,1913
904061,Cornelis Vreeswijk,1937
10916991,Katja Hildebrand,1968
1578273,Tony McCoy,1974
190860,Carlos Cuarón,1966
804689,Stevo Skoric,1939
105571,Peter Bratt,1962
221176,Jackie DeShannon,1941
955959,Roberto Zibetti,1971
3082834,Karolina Lodyga,1984
3372,Chris Seager,1949
4020631,Joe Zappa,1988
1857458,Pierre Pasler,1977
873540,Marcin Tronski,1954
6842,Julio Alemán,1933
5564226,Jenõ Menyhárt,1959
4453291,Franz Rogowski,1986
4199482,Christian Habekost,1962
1494301,Gillian Slovo,1952
1228983,Ilan Muallem,1982
2112718,Kevin Santos,1988
1376933,Nusret Özkaya,1935
4058657,Kayden Kessler,1989
676648,Rick Peters,1967
3305727,Olga Kavalay-Aksyonova,1987
5234693,Brian Moe,1982
1190395,Craig Moorhead,1974
918572,Arabella Weir,1957
2358356,Sasha Jackson,1988
182232,Lídia Costa,1932
1508285,Mattias Sandström,1973
3964350,Amandla Stenberg,1998
127919,Karel Cabrádek,1943
3763255,Bobby Robertson,1974
6906691,Marks Lebedevs,1937
890747,Judit Vas,1932
8281763,Anna Sophie Schindler,1991
535502,Mía Maestro,1978
58536,Helmuth Barth,1933
903065,Ulf von Strauss,1947
2436157,Diane Baldwin,1983
438989,Larry Karaszewski,1961
733673,Maria do Roccio,1953
2106876,Bobby Fuller,1942
1679797,Shin-yeong Jang,1984
336011,Françoise Graton,1930
1783939,John Liang,1985
4486667,Yuka Watanabe,1976
23966,W.D. Amaradeva,1927
501964,Laurie Lennard,1958
865745,Givi Tokhadze,1922
6371940,Khatia Buniatishvili,1987
699461,Malgorzata Przedpelska-Bieniek,1953
139982,Martín Carranza,1968
149942,Garry Chalk,1952
4821277,Kamil Krolak,1986
3117394,Kevin Julio,1993
255375,Lawrence Elman,1965
551358,Joshua Marston,1968
1743706,Jon Thor Birgisson,1975
3831359,Ryan Castro,1990
7430516,Mariya Pavlova,2003
866178,Tamás Tolmár,1950
194896,Roberto D'Agostino,1948
192589,Chuck Cureau,1967
2236427,David Lee Denny Jr.,1980
87399,Mark Blandford,1942
3235041,Tom Russell,1982
849554,Ivan Tankushev,1959
360088,Katie Hanley,1949
1281268,Adrian Smith,1957
2641542,Derek Estes,1978
1673649,Matthieu-David Cournot,1977
51300,Bruno Balz,1902
1768304,Gee Malik Linton,1973
665651,Jorge Patiño,1941
524150,Henry Lee Lucas,1936
319184,Max Gillies,1941
102978,Dawn Bradfield,1970
2585130,Melanie Vollmer,1979
3457557,Sean DelGatto,1979
2915098,Marcelo Tobar,1977
548073,Diana Mariscal,1949
706670,Slamet Rahardjo,1949
1665442,Giuseppe Saccà,1982
90715,Tina Bockrath,1967
644529,Naoto Ogata,1967
691061,Jim Wynorski,1950
369729,Vojtech Havel,1962
1122807,Randy Mack,1973
17370,Pilar Alcón,1952
1501112,Antonio Davis,1968
7268333,Gabriel Rufián,1982
373902,Harald Heide-Steen Jr.,1939
3166075,Gina Lynn Guesby,1973
393341,Mika Honkanen,1964
3182350,Tim Klok,1980
844325,Piotr Szulkin,1950
81090,Lukács Bicskey,1961
152051,Marie Chao,1971
2341172,Jason Hice,1979
706196,Robert H. Raff,1924
307083,Rita Gardner,1934
195404,John D'Arc,1938
1210573,Maytê Piragibe,1983
370769,Linda Hayden,1953
4017554,Kyoko Hinami,1994
2316917,Chiu-Yen Chen,1946
613101,Chris Munro,1952
688400,Gergely Pohárnok,1968
776905,Mike Schutte,1950
1314319,Max Frauchiger,1980
13605,Rolando Aguilar,1903
62044,Michel Baulez,1948
684054,Pablo Pinedo,1964
408733,Marty Ingels,1936
7040484,Dmitriy Vorobyov,1965
9785,Isabel Achaval,1976
406545,Abdel Moneim Ibrahim,1924
3725055,Jessica Henwick,1992
1927205,Zivko Anocic,1981
1042698,Willy Claes,1939
305247,Isabela Garcia,1967
871086,Pablo Trapero,1971
6126967,Keith John Jensen,1989
1024392,Christian M. Goldbeck,1974
625896,Charles Nemes,1951
453214,Ron Killings,1972
683980,Lester Pine,1917
1081518,Woong-in Jeong,1971
7845995,Jagdish Lade,1984
1228230,Thaleia Matika,1978
265067,Bill Fagerbakke,1957
741164,Monika Rosca,1961
1133741,Frank Morano,1966
107288,Frederick Hazlitt Brennan,1901
419788,Robert Jazadziski,1966
1698843,Yves Hofer,1971
404177,Zoltán Huszárik,1931
1026120,Camille Mana,1983
726440,Klaus Rifbjerg,1931
346485,Nacha Guevara,1940
2047719,Jonathan Stimac,1982
1634854,Marit Bergman,1975
336509,Charles Gray,1928
3752434,Art Kulik,1984
2049965,Sam Milby,1984
467722,Teresa Kotlarczyk,1955
143621,Tabatha Cash,1973
344705,Jay Gruska,1952
1721172,Nick Faldo,1957
731850,Georgianna Robertson,1972
893283,Vincent Ventresca,1966
566880,John McCrae,1872
626069,Eric Nenninger,1978
4729658,Andres Salaff,1981
1105613,Nicole Kortlüke,1976
5418607,Lucas Zaiden,1989
404451,Jim Hutchison,1934
186612,Jenny Craven,1946
771954,Peter Schirmann,1935
6593837,Daniel J. Edwards,1988
14761,Roberto Airaldi,1902
61393,Jeannette Batti,1921
5114966,Maisie Richardson-Sellers,1992
2508086,Ryan Crocker,1949
289247,Sean Fox,1979
467085,Jerzy Kosinski,1933
556536,Nina Maslova,1946
1287327,Karel Glastra van Loon,1962
4091787,Slawomir Shuty,1973
506858,Malgorzata Lewinska,1971
702809,DJ Qualls,1978
1228482,Eric Oh,1969
100765,John Bowe,1964
477197,Tadeusz Kwinta,1938
2315979,Emi Lee,1966
105438,Steffani Brass,1992
621397,Cariddi McKinnon Nardulli,1970
741048,Marcio Rosario,1971
2068611,Raluca Aprodu,1985
946883,Nai-Hoi Yau,1968
794353,Hiroko Shino,1948
531871,Patricia MacDonald,1949
232459,Peter Donev,1926
1100337,Eddie Steeples,1973
100172,Christophe Bourseiller,1957
609415,Dmitriy Motornyy,1925
462924,René Koering,1940
7233424,Ottavio Taddei,1983
1180674,Ernest Ansorge,1925
808332,Glen R. Smith,1932
351564,Kamal Güney,1948
1202441,Kirsten Delholm,1945
971135,Craig Parkinson,1976
1390215,Carson Kressley,1969
296735,Carla Fry,1961
1695172,Brian Tester,1964
1479026,A.J. Tesler,1978
190206,Abigail Cruttenden,1968
300353,André Gabriello,1896
3176335,Paul Andrews,1967
1194630,Kumar Kanchan Ghosh,1967
1827988,Aaron Marquette,1978
327284,Franca Gonella,1952
604545,Charles Morgan,1909
1017334,Juno Temple,1989
718703,Carles Rexach,1947
1698633,L.K. Avelar,1978
1259251,Ricky Williams,1977
8246638,Konstantin Shitov,1954
579510,Glória Menezes,1934
670445,Jari Pehkonen,1961
100832,Dennis Bowen,1950
178385,Silas Cooper,1960
714019,Márcia Real,1929
136853,Julien Carette,1897
945898,Ivan Yanchev,1921
888700,Philippe Vandendriessche,1958
